sk_cliente,cliente_id_natural,chartmogul_id,external_id,email,nombre_cliente,empresa,pais_codigo,estado_cliente,lead_status,fecha_cliente_desde,mrr,arr,es_cliente_pago,es_activo,es_churn,es_past_due
2090,cus_1a848bba-52ab-49a4-876b-e8477a19c6b4,257239686,33601834020,contact@grupofontana.mx,grupofontana.mxgrupofontana.mx1,grupofontana.mxgrupofontana.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2091,cus_fd42202a-f8d7-4078-9678-105dc8d7075f,257239687,32281338461,contact@visionarq.com.mx,visionarq.com.mxvisionarq.com.mx1,visionarq.com.mxvisionarq.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2092,cus_fb4f261b-7ffa-439a-b115-77bce5fa414d,257239688,22231226390,contact@desarrollosadr.com,Desarrollos ADR,Desarrollos ADR,PA,New Lead,New Lead,,0.0,0.0,0,0,0,0
2093,cus_7e32343e-1370-4a97-8f23-f12a6b38fb19,257239689,32927518880,contact@caribeurbanest.com,caribeurbanest.comcaribeurbanest.com1,caribeurbanest.comcaribeurbanest.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2094,cus_761f3251-2ac5-41ac-8435-7da7a0bbb657,257239690,30142003550,contact@mbfingenieriaestructural.com,MBF Ingeniería Estructural,MBF Ingeniería Estructural,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2095,cus_68e255bd-a6d1-4520-96ab-ecad4ff70e30,257239691,29216193555,contact@kreativitet-arquitectos.com,k-arquitectos,k-arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2096,cus_f2626b9c-5bfb-4543-b16b-623ed3798336,257239692,33375991835,contact@ccvilla.net,Construcción Comercial Villa,Construcción Comercial Villa,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2097,cus_438e2154-848f-437e-abe7-55e7f81e2a31,257239693,30683034154,contact@bofcr.com,bofcr.comBofv31Costa Rica,bofcr.comBofv31Costa Rica,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2098,cus_079b78b8-262a-408a-a32a-f96354f9120b,257239694,33006594855,contact@constructoracapital.gt,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2099,cus_e12ed55c-6188-48f1-831d-4331720fa1b4,257239695,28622386520,contact@charpente.com.mx,charpente.com.mxcharpente.com.mx1,charpente.com.mxcharpente.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2100,cus_756c95f3-6408-4309-b959-39597b6bd8bd,257239696,30254737747,contact@pathsocial.com,Path Social,Path Social,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
2101,cus_a6e5ac14-b763-452a-b511-7ed1cf506db1,257239697,29671994150,contact@pedregal.co.cr,GRUPO PEDREGAL,GRUPO PEDREGAL,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2102,cus_15569356-705d-4d2f-ac66-24d1aaea326e,257239698,33609067882,contact@snbproyectos.mx,SNB Proyectos,SNB Proyectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2103,cus_6db3ed6e-4daa-4db0-9030-8e1952f546d2,257239699,34353935923,contact@ethereallotus.org,ethereallotus.orgethereallotus.org1,ethereallotus.orgethereallotus.org1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2104,cus_28e631c6-579e-4a88-8752-4409ba3ab3d8,257239700,30733406329,contact@niegoz.com,niegoz.com,niegoz.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2105,cus_093cccbe-d8ef-453e-b2eb-307a3eecb075,257239701,29485431836,contact@contact-sites.com,Contact Sites,Contact Sites,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2106,cus_68564ad6-ee56-4149-86ca-6c53a0bad61a,257239702,29617800833,contact@pfmanagementgroup.com,pfmanagementgroup.com,pfmanagementgroup.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2107,cus_6bef6594-a106-47e5-8747-bbe5faac507d,257239703,28593771871,contact@velhez.com.mx,velhez.com.mxvelhez.com.mx1,velhez.com.mxvelhez.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2108,cus_9f458815-0444-4100-84a6-ce0b6da9da1e,257239704,30636042271,contact@procasaweb.com.mx,procasaweb.com.mx,procasaweb.com.mx,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2109,cus_a8fccb25-5517-4a3f-9f39-9add1aad19cd,257239707,38246267184,contact@beyond-studio.net,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2110,cus_4a0e689d-2ab8-4e39-aa92-d54c27eea1fa,257239715,38247492936,contact@ginvg.com,ginvg.com2,ginvg.com2,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2111,cus_a8ac7e8d-07ee-4104-b540-aa40398ac31c,257239718,31372901781,contact@flexcapital.mx,FLEX CAPITAL,FLEX CAPITAL,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2112,cus_f19d7565-5412-48b0-ac77-a2c8c97b9b16,257239719,31801620353,contact@mat-sol.com,mat-sol.commat-sol.com1,mat-sol.commat-sol.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2113,cus_4a8e24ed-fb29-45b9-9abc-8d3d37302a2f,257239720,34498239879,contact@cavalaeco.com,cavalaeco.comCAVAL & ASOC - ARQUI1,cavalaeco.comCAVAL & ASOC - ARQUI1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2114,cus_4f08b9ae-fb25-47a2-ab97-127c1bd313af,257239721,22808272779,contact@diasol.com.mx,DIASOL,DIASOL,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2115,cus_e9527022-bff9-43d9-9683-2a5ebd82f920,257239722,30000090938,contact@cezac.com.mx,cezac.com.mxcezac.com.mx1,cezac.com.mxcezac.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2116,cus_9fa02489-74cf-49f8-87c4-ffe58dfe7bbd,257239723,33687965345,contact@balcazararquitectos.com,balcazararquitectos.comBALCAZAR ARQUITECTOS1,balcazararquitectos.comBALCAZAR ARQUITECTOS1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2117,cus_f9503cfc-134b-4b57-8585-d00e7389fded,257239724,22714594069,contact@dhobracivil.com,DH OBRA CIVIL,DH OBRA CIVIL,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2118,cus_a27741dd-1ea5-4e77-9db6-8089333a3d26,257239730,38267385689,contact@saasfirstinnovations.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2119,cus_32ff5f2b-98a4-47dc-be74-7ec95bc809cf,257239731,38338065426,contact@mottavietto.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2120,cus_42f04704-82c9-4503-b887-419ef60a138b,257239732,38345301414,contact@poly-line.net,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2121,cus_72e02879-2d4b-41e2-9137-b9e7c2687c13,257239733,38563260015,contact@rivaliaestudio.com,Despacho de arquitectura en CDMX,Despacho de arquitectura en CDMX,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2122,cus_81b5b3dd-9e44-4b34-9461-9a8bbd8b401a,257239736,38578519418,contact@lmm.megared.net.mx,lmm.megared.net.mx1,lmm.megared.net.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2123,cus_af1686a9-8c6c-4fdc-bba0-0d223adbe9a6,257239737,38579447058,contact@euromexpol.com,euromexpol.comEuromexpol1,euromexpol.comEuromexpol1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2124,cus_1c3167a5-db7a-4c07-a0a4-4784c422acc8,257239738,38581533212,contact@gmeil.com,gmeil.com1,gmeil.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2125,cus_267270a5-59c7-4be0-bcea-16804240d469,257239739,38583491887,contact@offsiteer.com,offsiteer.comOffsiteer1,offsiteer.comOffsiteer1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2126,cus_7760cb2e-7630-41b8-b43b-88727caf6c8b,257239740,22509248909,contact@cvpaisajismo.cl,misitio,misitio,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
2127,cus_64874865-ff82-4072-80ff-de58018d5044,257239741,34762999606,contact@ferco.com.gt,FERCO,FERCO,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2128,cus_6128c4b4-94a4-4e9b-9d26-c20c97b92d9c,257239742,34641268511,contact@voltacr.com,voltacr.comVolta Costa Rica1,voltacr.comVolta Costa Rica1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2129,cus_291cf5e0-7ec1-4e9f-b614-4c6de54f8736,257239743,34638713386,contact@cubo3.com,Cubo 3,Cubo 3,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2130,cus_8e884da2-f77b-426f-912f-36dd8580b2c1,257239744,34500236176,contact@proycon.com,PROYCON,PROYCON,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2131,cus_c887bf25-9c68-4f2f-8e0e-cfacc166dc45,257239745,31312055655,contact@casapublica.com,casapublica.comcasaPública1,casapublica.comcasaPública1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2132,cus_7bd28d56-a1d2-47db-b9a4-992c5fe84207,257239746,31014904071,contact@gt.g4s.com,gt.g4s.comG4S1+44 1293 554400United Kingdom,gt.g4s.comG4S1+44 1293 554400United Kingdom,GB,New Lead,New Lead,,0.0,0.0,0,0,0,0
2133,cus_fb8518a8-aea6-4e9c-bde1-b234cfea90ce,257239747,30746222415,contact@cleanco.cool,cleanco.cool,cleanco.cool,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2134,cus_616e7ccb-38ad-45d7-bf16-1dbee4a3cf42,257239748,23505648253,contact@phyopanama.com,phyopanama.com,phyopanama.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2135,cus_97300fae-dd8d-4a9b-bb30-381defe86598,257239749,34511773835,contact@grupoins.com,Grupo INS,Grupo INS,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2136,cus_6f2bb205-c1a8-4f36-ae4a-96b0f201a86a,257239750,31091357702,contact@grupoimaginarq.com,grupoimaginarq.comImaginArq1Mexico,grupoimaginarq.comImaginArq1Mexico,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2137,cus_5ef966f3-552b-4ac2-ad72-3b76fc9cb15a,257239751,36504491011,contact@incoramos.com,incoramos.comincoramos.com22,incoramos.comincoramos.com22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2138,cus_90394803-cc01-4c88-8f00-c4520a9bdc5e,257239752,23125404787,contact@whiteplank.mx,whiteplank.mx,whiteplank.mx,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2139,cus_c09358a4-a35d-448f-bf45-2f1c3c444af3,257239753,22508684577,contact@soichs.com,soichs.com,soichs.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2140,cus_83b1544e-c408-4162-b02b-22f851f0dfb2,257239754,31547426743,contact@arquitectoshn.com,arquitectoshn.comARQUITECTOS HN1,arquitectoshn.comARQUITECTOS HN1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2141,cus_97b06ce8-786d-4566-84dc-07621848a67f,257239755,35886563876,contact@ogc.mx,ogc.mx1,ogc.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2142,cus_84284b69-c131-4f52-aaab-264068504310,257239756,31201300014,contact@perezgambassi.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2143,cus_5c1e0609-e6cf-4f57-aef1-89344028125b,257239757,35370379032,contact@theworkshop.com.mx,theworkshop.com.mxTheworkshopmx2,theworkshop.com.mxTheworkshopmx2,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2144,cus_c1056e68-254d-4212-a992-4fd27b176745,257239758,22508644683,contact@bielcocr.com,bielcocr.com,bielcocr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2145,cus_a7fb4ae1-447f-4d50-b81c-a0d522582bda,257239759,22508938386,contact@gnscr.com,gnscr.com,gnscr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2146,cus_836838ef-8647-4c28-9e81-a483ebfcdec0,257239760,36492358834,contact@vorporacionmps.com,vorporacionmps.com1,vorporacionmps.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2147,cus_285871a9-5ba7-42f6-b873-0c9bce53c660,257239761,29508097930,contact@matelcocr.com,matelcocr.com,matelcocr.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2148,cus_eccfd3d5-4a51-4fd7-ae29-622899232801,257239762,34316162575,contact@mic-consultores.com,mic-consultores.com1,mic-consultores.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2149,cus_386c1fd2-5d66-43c6-9c6f-b5adedbc21d8,257239763,31031355970,contact@negroarquitectura.com,negroarquitectura.comNEGRO arquitectura1Mexico,negroarquitectura.comNEGRO arquitectura1Mexico,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2150,cus_269a92ed-2890-4dbc-b0c1-ad4cf1352671,257239765,36835273072,contact@tecnopools.com,Tecnopools,Tecnopools,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2151,cus_f2612398-d94d-4a2c-b6e6-9543dc441d6d,257239766,34647977305,contact@demexingenieria.com,DEMEX INGENIERIA,DEMEX INGENIERIA,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2152,cus_6d2a1ed5-c770-42d5-adec-1c4e0d61a586,257239767,29332074288,contact@marvellamantenimiento.com,Marvella,Marvella,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2153,cus_62aa90ee-2f63-450d-9fb1-d41cb509f518,257239768,34735638682,contact@outloock.com,outloock.com,outloock.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2154,cus_db5aa6ae-2f32-4f9e-a93f-2cf74921c62c,257239769,29653763255,contact@rofka.com,rofka.comrofka design studio1,rofka.comrofka design studio1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2155,cus_c8111fe2-fcf9-4c31-80a6-d52542b4ec7e,257239770,36377716490,contact@areaarq.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2156,cus_279335d9-587c-4cb1-abc7-e62b8e274ec7,257239771,29476920714,contact@eliascruz.com,eliascruz.comeliascruz.com1,eliascruz.comeliascruz.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2157,cus_63a466f8-60f3-4c85-a672-61ef2a0ad09e,257239772,34513277007,contact@grupopamar.com,grupopamar.comgrupopamar.com1,grupopamar.comgrupopamar.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2158,cus_762d6843-5be5-4cc6-a9d3-5cb9d7c995d9,257239773,35166573579,contact@constructoraecohn.com,constructoraecohn.com1,constructoraecohn.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2159,cus_6cf813a6-3660-429b-91b1-507c6d9059b4,257239774,34906570164,contact@tetrahn.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2160,cus_b17e6121-7a9a-42d7-b400-177b1ab5c6a7,257239777,38588666274,contact@aaestudio.com,aaestudio.comAA estudio1,aaestudio.comAA estudio1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2161,cus_577745e4-c416-4f97-a6ae-102be19f4b5c,257239778,38593353395,contact@cwpanama.net,cwpanama.net1,cwpanama.net1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2162,cus_fb04358d-8e61-45b1-b2e2-545579a99667,257239781,38593816733,contact@gcpartnerspty.com,Terraforte S.A,Terraforte S.A,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2163,cus_cedf71b9-d38b-4833-b74a-dc7a4142ec50,257239782,38610033984,contact@pdgsa.com,pdgsa.comPDGSA1,pdgsa.comPDGSA1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2164,cus_f81ac6cb-bc49-4564-91a0-3d52c06e2e2e,257239783,38611285410,contact@metalinc.com.mx,metalinc.com.mx1,metalinc.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2165,cus_5bde92b3-7f9f-4ba2-ae87-1cd42f3ce2c5,257239784,38632074305,contact@560gmail.com,560gmail.com1,560gmail.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2166,cus_951f5d73-4268-47aa-b810-eceb360150ba,257239785,38633476515,contact@chedusa.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2167,cus_d9c8a0fc-a45a-4460-aeeb-107efff0c17a,257239788,28730741877,contact@hycelectromecanica.com,hycelectromecanica.comhycelectromecanica.com1,hycelectromecanica.comhycelectromecanica.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2168,cus_6970f4a6-ba0c-4b27-9ab7-99ea43981385,257239789,31709950607,contact@mayabsa.com.mx,mayabsa.com.mxMayabsa1,mayabsa.com.mxMayabsa1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2169,cus_f29a14ce-1ef4-4e58-b572-c3c0d58d4649,257239790,35882920727,contact@constructoracdm.com,Constructora Mejia Del Cid,Constructora Mejia Del Cid,HN,New Lead,New Lead,,0.0,0.0,0,0,0,0
2170,cus_24ee7ee0-d312-4d07-ac27-6cff540a204c,257239791,34512393577,contact@ins-cr.com,Instituto Nacional de Seguros,Instituto Nacional de Seguros,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2171,cus_b5e5ab24-b290-418d-a71a-a3a4d6a32959,257239792,34763132061,contact@grupolaguna.cr,Grupo Laguna,Grupo Laguna,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2172,cus_3b4caef1-db68-4062-aa79-d8f24e2f48b4,257239793,23156345197,contact@arturorodriguez.com.mx,arturorodriguez.com.mx,arturorodriguez.com.mx,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2173,cus_a6ee3232-c6e0-4887-bddb-4ed015d0e192,257239794,34362880535,contact@magbraunstudio.com,magbraunstudio.commagbraunstudio.com1,magbraunstudio.commagbraunstudio.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2174,cus_dfbb0378-16e5-4cd5-9fb2-ad854a6524c7,257239795,34519872682,contact@uniseguroscr.com,Uniseguros,Uniseguros,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2175,cus_89225720-f5d5-4b3b-b78d-f25851574a08,257239796,31080672770,contact@odcproyectos.com,odcproyectos.comodcproyectos.com1,odcproyectos.comodcproyectos.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2176,cus_cf45065a-28e3-46c1-81b1-61150d7faad1,257239797,34731924485,contact@dantatech.com,Danta Tech Solutions,Danta Tech Solutions,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2177,cus_7ec532b4-c785-4be2-8f1c-430ad9f042d7,257239798,37767593738,contact@felixblanco.com.mx,felixblanco.com.mxFelix Blanco Diseño y Arquitectura1,felixblanco.com.mxFelix Blanco Diseño y Arquitectura1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2178,cus_97e03d37-0640-4bf5-853a-a12cf10cdb72,257239799,35990768698,contact@cpmarketingcr.com,cpmarketingcr.comcpmarketingcr.comGrupo CP Marketing22,cpmarketingcr.comcpmarketingcr.comGrupo CP Marketing22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2179,cus_1261ef21-5a49-4efd-800e-f00c391c792c,257239800,34857183606,contact@lezgo.mx,lezgo.mx1,lezgo.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2180,cus_46d79205-1aa2-4100-8881-58fe354650df,257239801,34629627253,contact@grupolha.com.mx,grupolha.com.mxgrupolha.com.mxgrupolha.com.mx22,grupolha.com.mxgrupolha.com.mxgrupolha.com.mx22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2181,cus_d11cae80-4b78-4ee4-8e02-4417c7916ebf,257239802,34737031819,contact@mortcr.com,MORT,MORT,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2182,cus_2eb79c52-e3c9-4777-8718-f26b37b6c6c7,257239803,36376902274,contact@hosintoy.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2183,cus_c1addf3b-eaf9-4443-9243-a0a67bf01608,257239804,34347989678,contact@etzandco.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2184,cus_be90cf28-9ea0-4e36-aa25-d3ea502161c6,257239805,36425113107,contact@sigabrai.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2185,cus_bdbf4d64-edcc-45d1-b8e4-7201ed94873a,257239806,35996460681,contact@dproyco.com,dproyco.com1,dproyco.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2186,cus_e11c668f-9ddd-488c-a978-a52cb0da3915,257239812,38746311008,contact@idearc.com.gt,idearc.com.gtIDEARC Proyectos1+502 2232 6357Guatemala,idearc.com.gtIDEARC Proyectos1+502 2232 6357Guatemala,GT,New Lead,New Lead,,0.0,0.0,0,0,0,0
2187,cus_275b20a3-3f86-4582-94af-d18d02179926,257239815,38754918578,contact@contrafuertei.com.mx,contrafuertei.com.mx1,contrafuertei.com.mx1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2188,cus_bb7bac8d-8226-49e8-9848-0a8c0d859204,257239816,36058396014,contact@sdarq.com.mx,Seguro & Yvia Arquitectos,Seguro & Yvia Arquitectos,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2189,cus_e4e9d9a4-2fbf-418c-a2a0-926ca9b23550,257239817,37195611909,contact@remsaservicios.com,remsaservicios.comREMSA1,remsaservicios.comREMSA1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2190,cus_11232975-8c77-4a45-a995-45456ab87267,257239818,34372960118,contact@grupopoasa.com,grupopoasa.comGrupo Poasa1,grupopoasa.comGrupo Poasa1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2191,cus_e73d2ebe-81b5-4772-9e93-e40707169fb4,257239819,37781883463,contact@dymgrupo.com,dymgrupo.comGrupo Dym1,dymgrupo.comGrupo Dym1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2192,cus_f0efb228-763d-4f0e-ae0f-d2b8fae2370c,257239820,35591991159,contact@maniobra.com,maniobra.commaniobra.com2,maniobra.commaniobra.com2,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2193,cus_ccdcdb29-b3e8-45d0-872a-4d3b6c54c669,257239821,35502926961,contact@isolutionsimport.com,isolutionsimport.comisolutionsimport.com1,isolutionsimport.comisolutionsimport.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2194,cus_229c65c9-c2f4-4716-88c3-12cfd21926db,257239822,37720445241,contact@gocesa.com,gocesa.comgocesa.comGocesa22,gocesa.comgocesa.comGocesa22,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2195,cus_54ddb40c-8d92-4d4f-8f0f-79e1097744f2,257239823,38764571808,contact@monteleonresidencias.com,monteleonresidencias.commonteleonresidencias.comMonteleón Residencias2Mexico2Mexico,monteleonresidencias.commonteleonresidencias.comMonteleón Residencias2Mexico2Mexico,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2196,cus_f7c7f3d8-3d5d-4ec5-b953-a95b4e880ca2,257239824,38790804285,contact@progreso-x.com,progreso-x.comProgreso X1United States,progreso-x.comProgreso X1United States,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
2197,cus_713dd6cd-3cea-469a-9605-4d46cfc473c0,257239825,37648317499,contact@gmb-cs.com,GMB CS Engineering Solutions,GMB CS Engineering Solutions,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2198,cus_279d1552-ad0b-4b87-b998-f25f9e44387f,257239829,38903755594,contact@cmacadam.com,cmacadam.comcmacadam.comcmacadam.comConstructora MACADAM333,cmacadam.comcmacadam.comcmacadam.comConstructora MACADAM333,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2199,cus_f8e9beff-2d53-4ac6-b59a-8969a3aa0fa8,257239830,33304311650,contact@reinharddienes.com,reinharddienes.comRd Studio1,reinharddienes.comRd Studio1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2200,cus_d71751c9-0692-4c8d-abe5-42363a4dcdc3,257239831,28944445060,contact@trafercr.com,trafercr.comtrafercr.com1,trafercr.comtrafercr.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2201,cus_00e8b9f5-d236-4ddd-ae31-2d693692b3eb,257239832,37527030296,contact@isemsamexico.com,isemsamexico.com1,isemsamexico.com1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2202,cus_f3f34d6a-3329-4fb9-b509-d3a40fda6446,257239833,28228696432,contact@gitpro.cl,GitPro,GitPro,CL,New Lead,New Lead,,0.0,0.0,0,0,0,0
2203,cus_c50f9d68-d870-4ad8-a63c-99e23e0207f3,257239834,36393241272,contact@rhometal.com.mx,rhometal.com.mxRho Metal Estructuras1,rhometal.com.mxRho Metal Estructuras1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2204,cus_978d9f3d-67ed-436e-8394-0d7473f45cba,257239835,35374293356,contact@utp.ac.pa,utp.ac.paUniversidad Tecnológica de Panamá1,utp.ac.paUniversidad Tecnológica de Panamá1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2205,cus_e22da97c-72dd-48b2-878c-9687fc5f047f,257239836,35618132336,contact@e32.mx,e32.mx,e32.mx,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2206,cus_412383c5-6106-4182-9eac-4d8caee1b635,257239837,36379686298,contact@sigacs.com,sigacs.comSiga CS1,sigacs.comSiga CS1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2207,cus_a7655207-2caa-4ff5-878a-c7b2604b6528,257239838,38947506181,contact@gruposiacmexico.com,,,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2208,cus_a7a9cfd7-a535-4057-a58d-b0b534a75980,257239839,38941124361,contact@icastilla.com,Icastilla,Icastilla,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2209,cus_69eb7ba5-b186-42b5-a32c-61048bc9bcd6,257239840,38953775731,contact@constructoraelectromet.com,Constructora Electromet,Constructora Electromet,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2210,cus_55b2e50e-cc39-482c-a582-2aaeedac76c5,257239841,38949660005,contact@globalfm.mx,Global,Global,MX,New Lead,New Lead,,0.0,0.0,0,0,0,0
2211,cus_77b1a1d5-34c0-4639-abbc-e63c2af5723c,257239842,38956865103,contact@fenster.com.pa,fenster.com.pa1,fenster.com.pa1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2212,cus_57dd7e1f-3131-4d4c-99eb-c9fb003f9aa3,257239849,37651140998,contact@madeco.gt,madeco.gt1,madeco.gt1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2213,cus_eaae1c2d-a459-4113-a7b1-cbd2eeaa144f,257239850,22746275081,contact@geosimsa.com,geosimsa.com,geosimsa.com,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2214,cus_6d568301-163a-4894-ab4f-d48be0428f89,257239851,23232458407,contact@gygconstructora.com.mx,gygconstructora.com.mx,gygconstructora.com.mx,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2215,cus_cb26ba0c-e395-4a79-9fa5-6866da1e2673,257239852,37743578997,contact@bazoingenieria.com,Bazo Ingenieria,Bazo Ingenieria,CR,New Lead,New Lead,,0.0,0.0,0,0,0,0
2216,cus_da9c5daf-9268-456d-af22-a5d18519af07,257239853,23588512432,contact@moreelastic.com,moreelastic.comElastic1United States,moreelastic.comElastic1United States,US,New Lead,New Lead,,0.0,0.0,0,0,0,0
2217,cus_a69c4637-dbd4-4f5e-9772-5c64f49ed347,257239854,22760831748,contact@nabu.com.gt,nabu.com.gt,nabu.com.gt,,New Lead,New Lead,,0.0,0.0,0,0,0,0
2218,cus_74f25da1-0eb1-496f-8e7e-46ff0be94f9b,257239855,36785016492,contact@electricamatamoros.com,electricamatamoros.comOyM Electrica Matamoros1,electricamatamoros.comOyM Electrica Matamoros1,,New Lead,New Lead,,0.0,0.0,0,0,0,0
